,item_id,vertical,category,domain,score
4235,469060478,ACC,MOTOPARTS,MLC-MOTORCYCLE_GLOVES,0.1525999999999999
4236,522464386,CE,COMPUTERS,MLC-DESKTOP_COMPUTERS,0.1528
4237,435075074,HOME & INDUSTRY,HOME&DECOR,MLC-POOL_CLEANERS,0.152
4238,448671724,CE,COMPUTERS,MLC-MICROPHONES,0.1523999999999999
4239,575085524,APP & SPORTS,FOOTWEAR,MLC-SNEAKERS,0.1515999999999999
4240,625824719,CE,MOBILE,MLC-CELLPHONES,0.1522
4241,446862758,OTHERS,PET PRODUCTS,MLC-DOG_POTTY_PADS,0.1513999999999999
4242,596930575,CE,COMPUTERS,MLC-HARD_DRIVES_AND_SSDS,0.1518
4243,901030291,APP & SPORTS,APPAREL,MLC-UNDERPANTS,0.1512
4244,454796070,CE,ELECTRONICS,MLC-CAMERA_LENSES,0.151
4245,923016831,HOME & INDUSTRY,HOME&DECOR,MLC-INDOOR_CURTAINS_AND_BLINDS,0.1508
4246,635920488,CE,COMPUTERS,MLC-SPEAKERS,0.1503999999999999
4247,566181872,HOME & INDUSTRY,HOME&DECOR,MLC-HOT_TUBS,0.1505999999999999
4248,509764946,APP & SPORTS,FOOTWEAR,MLC-FOOTWEAR,0.1502
4249,592983997,ACC,AUTOPARTS,MLC-AUTOMOTIVE_CLUTCH_KITS,0.15
4250,922996730,CE,COMPUTERS,MLC-NOTEBOOKS,0.1498
4251,620531143,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-BRICKS,0.1495999999999999
4252,636869264,CE,MOBILE,MLC-CELLPHONES,0.149
4253,900434466,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-BATHROOM_FAUCETS,0.1493999999999999
4254,618217444,CE,ELECTRONICS,MLC-MIXERS,0.1488
4255,451487356,HOME & INDUSTRY,HOME&DECOR,MLC-POOL_LIGHTS,0.1492
4256,928967406,APP & SPORTS,SPORTS,MLC-FOOTBALL_SHIRTS,0.1483999999999999
4257,923189073,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-ELECTRIC_CIRCULAR_SAWS,0.1485999999999999
4258,629000070,CE,COMPUTERS,MLC-SPEAKERS,0.1482
4259,924620058,HOME & INDUSTRY,HOME&DECOR,MLC-FRAME_POOLS,0.1478
4260,616181762,CE,ELECTRONICS,MLC-IRONS,0.14800000000000002
4261,542080657,BEAUTY & HEALTH,PHARMACEUTICS,MLC-SURGICAL_AND_INDUSTRIAL_MASKS,0.1475999999999999
4262,629821159,CE,COMPUTERS,MLC-HEADPHONES,0.1473999999999999
4263,567415627,APP & SPORTS,SPORTS,MLC-HOVERBOARDS,0.1472
4264,579111512,CE,COMPUTERS,MLC-PRINTERS,0.147
4265,485203838,CPG,PERSONAL HYGIENE,MLC-HAIR_SHAMPOOS_AND_CONDITIONERS,0.1468
4266,479170676,CE,ELECTRONICS,MLC-WASHING_MACHINES,0.1465999999999999
4267,586810550,BEAUTY & HEALTH,PHARMACEUTICS,MLC-THERMOMETERS,0.1463999999999999
4268,928941367,APP & SPORTS,SPORTS,MLC-THERMAL_REFRIGERATORS_AND_BAGS,0.1462
4269,522300783,BEAUTY & HEALTH,PERSONAL CARE,MLC-MAKEUP,0.146
4270,904191800,CE,MOBILE,MLC-CELLPHONES,0.1458
4271,582018955,HOME & INDUSTRY,INDUSTRY,MLC-SAFETY_FOOTWEAR,0.1452
4272,580229494,CE,ELECTRONICS,MLC-HAIR_DRYERS,0.1455999999999999
4273,636871972,APP & SPORTS,FOOTWEAR,MLC-SNEAKERS,0.1448
4274,591913381,CE,ELECTRONICS,MLC-COOKTOPS,0.1453999999999999
4275,919126373,OTHERS,PET PRODUCTS,MLC-FLEA_AND_TICK_TREATMENTS,0.1443999999999999
4276,476670252,CE,COMPUTERS,MLC-SPEAKERS,0.145
4277,564963182,APP & SPORTS,APPAREL,MLC-T_SHIRTS,0.1442
4278,900996962,CE,MOBILE,MLC-CELLPHONES,0.1445999999999999
4279,597100919,BEAUTY & HEALTH,PERSONAL CARE,MLC-BODY_SKIN_CARE_PRODUCTS,0.14400000000000002
4280,923001340,APP & SPORTS,APPAREL,MLC-UNDERPANTS,0.1438
4281,462944745,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-IMPACT_WRENCHES,0.1435999999999999
4282,574645617,APP & SPORTS,SPORTS,MLC-GYMNASTIC_KNEE_PADS,0.1433999999999999
4283,617825475,HOME & INDUSTRY,HOME&DECOR,MLC-FLOOD_LIGHTS,0.1432
4284,927241724,CE,COMPUTERS,MLC-HEADPHONES,0.1428
4285,911021143,HOME & INDUSTRY,HOME&DECOR,MLC-NIGHTSTANDS,0.14300000000000002
4286,908187399,T & B,TOYS AND GAMES,MLC-COSTUMES,0.1425999999999999
4287,510066896,HOME & INDUSTRY,HOME&DECOR,MLC-CHRISTMAS_LIGHTS,0.1423999999999999
4288,635309790,BEAUTY & HEALTH,PHARMACEUTICS,MLC-HUMIDIFIERS_AND_VAPORIZERS,0.1422
4289,637490076,CE,COMPUTERS,MLC-PRINTERS,0.142
4290,468276335,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-SOLDERING_IRONS,0.1418
4291,572588709,APP & SPORTS,APPAREL,MLC-T_SHIRTS,0.1415999999999999
4292,611219820,CE,MOBILE,MLC-CELLPHONES,0.1412
4293,445082329,APP & SPORTS,APPAREL,MLC-ONE_PIECE_PAJAMAS,0.1413999999999999
4294,550916920,HOME & INDUSTRY,HOME&DECOR,MLC-BEDDING,0.141
4295,516346600,CE,ELECTRONICS,MLC-STEAM_CLEANERS,0.1408
4296,925872732,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-ELECTRIC_DRILLS,0.1398
4297,594794598,CE,MOBILE,MLC-CELLPHONES,0.1405999999999999
4298,523632985,APP & SPORTS,SPORTS,MLC-GYM_DUMBBELLS,0.1395999999999999
4299,902222484,CE,COMPUTERS,MLC-HEADPHONES,0.1403999999999999
4300,466784259,HOME & INDUSTRY,HOME&DECOR,MLC-GARDEN_HOSES,0.1392
4301,632361866,CE,ELECTRONICS,MLC-ELECTRONIC_ACCESSORIES_AND_SPARE_PARTS,0.1402
4302,906068071,APP & SPORTS,SPORTS,MLC-STATIONARY_BICYCLES,0.139
4303,523745481,CE,MOBILE,MLC-MOBILE_DEVICE_CHARGERS,0.14
4304,624201906,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-COMBINED_TOOL_SETS,0.1388
4305,900690162,CE,COMPUTERS,MLC-COMPUTER_MONITORS,0.1393999999999999
4306,510160494,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-ELECTRIC_STAPLERS_AND_BRAD_NAILERS,0.1382
4307,575897552,CE,ELECTRONICS,MLC-MIXERS,0.1385999999999999
4308,900685747,HOME & INDUSTRY,HOME&DECOR,MLC-WALLPAPERS,0.138
4309,575911211,CE,ELECTRONICS,MLC-DRONES,0.1383999999999999
4310,550892282,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-VISES,0.1378
4311,595947766,BEAUTY & HEALTH,PERSONAL CARE,MLC-MANICURE_AND_PEDICURE_SUPPLIES,0.1375999999999999
4312,640378749,HOME & INDUSTRY,INDUSTRY,MLC-OFFICE_CHAIRS,0.1373999999999999
4313,532015116,OTHERS,ANTIQUES & HOBBIES,MLC-RESINS,0.1373999999999999
4314,519319648,CE,ELECTRONICS,MLC-VACUUM_CLEANERS,0.13699999999999998
4315,518422369,HOME & INDUSTRY,HOME&DECOR,MLC-GARDEN_AND_OUTDOOR_SUPPLIES,0.1366
4316,603749032,CE,COMPUTERS,MLC-HARD_DRIVES_AND_SSDS,0.1368
4317,566518612,APP & SPORTS,SUPLEMENTS,MLC-SUPPLEMENTS,0.1363999999999999
4318,917808006,CE,COMPUTERS,MLC-RAM_MEMORY_MODULES,0.1362
4319,597357001,HOME & INDUSTRY,INDUSTRY,MLC-POINTS_OF_SALE_KITS,0.136
4320,473004678,OTHERS,PET PRODUCTS,MLC-ANIMAL_AND_PET_PRODUCTS,0.1353999999999999
4321,539743541,HOME & INDUSTRY,HOME&DECOR,MLC-MATTRESS_COVERS,0.1358
4322,460370068,ACC,AUTOPARTS,MLC-VEHICLE_BATTERY_CHARGERS,0.1352
4323,508011481,HOME & INDUSTRY,HOME&DECOR,MLC-HOME_DECOR,0.1356
4324,642674607,CE,COMPUTERS,MLC-COMPUTER_MONITORS,0.1348
4325,598577340,HOME & INDUSTRY,HOME&DECOR,MLC-KITCHEN_POTS,0.135
4326,912445931,APP & SPORTS,SPORTS,MLC-UNIVERSAL_HOME_GYMS,0.1346
4327,612366260,HOME & INDUSTRY,INDUSTRY,MLC-LAMINATORS,0.1343999999999999
4328,581332354,CPG,CLEANING,MLC-CLEANING_CLOTHS,0.1341999999999999
4329,555230000,CE,ELECTRONICS,MLC-REFRIGERATORS,0.134
4330,512147279,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-SHOWER_DOORS,0.1338
4331,624414689,APP & SPORTS,SUPLEMENTS,MLC-SUPPLEMENTS,0.1333999999999999
4332,593019916,HOME & INDUSTRY,HOME&DECOR,MLC-LED_STRIPS,0.1336
4333,502805623,APP & SPORTS,SUPLEMENTS,MLC-SUPPLEMENTS,0.1331999999999999
4334,517143351,CPG,FOODS,MLC-FOODS_AND_DRINKS,0.133
4335,519453734,HOME & INDUSTRY,HOME&DECOR,MLC-BEDS,0.1328
4336,612727174,OTHERS,PET PRODUCTS,MLC-FLEA_AND_TICK_TREATMENTS,0.1326
4337,903427270,HOME & INDUSTRY,STATIONARY,MLC-SCREEN_PRINTERS,0.1323999999999999
4338,536048390,CE,ELECTRONICS,MLC-HAIR_DRYERS,0.132
4339,549002909,HOME & INDUSTRY,HOME&DECOR,MLC-GARDEN_HOSES,0.1321999999999999
4340,916717797,APP & SPORTS,SPORTS,MLC-BICYCLE_BASKETS,0.1313999999999999
4341,448751553,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-PAINTS_AND_ACCESSORIES,0.1318
4342,636826578,CE,COMPUTERS,MLC-HARD_DRIVES_AND_SSDS,0.1311999999999999
4343,597776299,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-GARDEN_COMBUSTION_AUGERS,0.1316
4344,578702959,APP & SPORTS,APPAREL,MLC-UNDERPANTS,0.1308
4345,918852100,HOME & INDUSTRY,INDUSTRY,MLC-OFFICE_CHAIRS,0.131
4346,624213920,CE,MOBILE,MLC-CELLPHONES,0.1306
4347,547248609,HOME & INDUSTRY,HOME&DECOR,MLC-GARDEN_HOSES,0.1303999999999999
4348,925740211,CE,MOBILE,MLC-CELLPHONE_SIGNAL_BOOSTER_ANTENNAS,0.1303999999999999
4349,634810372,HOME & INDUSTRY,INDUSTRY,MLC-OFFICE_CHAIRS,0.13
4350,585041638,BEAUTY & HEALTH,PHARMACEUTICS,MLC-SURGICAL_AND_INDUSTRIAL_MASKS,0.1298
4351,907354082,APP & SPORTS,SPORTS,MLC-SPORT_SHORTS,0.1296
4352,531241421,CE,ELECTRONICS,MLC-TV_AND_MONITOR_MOUNTS,0.1293999999999999
4353,923155768,APP & SPORTS,SUPLEMENTS,MLC-SUPPLEMENTS,0.1291999999999999
4354,607920876,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-LADDERS,0.129
4355,574375353,CE,ELECTRONICS,MLC-TELESCOPES,0.1288
4356,910802194,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-ELECTRIC_DRILLS,0.1281999999999999
4357,524716297,CE,ELECTRONICS,MLC-CONTINUOUS_LIGHTING,0.1286
4358,536067422,HOME & INDUSTRY,INDUSTRY,MLC-INDUSTRIAL_AND_COMMERCIAL_EQUIPMENT,0.1278
4359,601190978,CE,COMPUTERS,MLC-USB_HUBS,0.1283999999999999
4360,920148480,ACC,AUTOPARTS,MLC-ROOF_RACKS,0.1276
4361,911086587,CE,COMPUTERS,MLC-HARD_DRIVES_AND_SSDS,0.128
4362,920028980,HOME & INDUSTRY,HOME&DECOR,MLC-SUN_UMBRELLAS,0.1266
4363,599969536,CE,ELECTRONICS,MLC-IRONS,0.1273999999999999
4364,909243311,HOME & INDUSTRY,HOME&DECOR,MLC-DECORATIVE_AND_PROMOTIONAL_MAGNETS,0.1263999999999999
4365,900678477,CE,ELECTRONICS,MLC-VR_HEADSETS,0.1271999999999999
4366,448663436,HOME & INDUSTRY,HOME&DECOR,MLC-COOKING_SCALES,0.1261999999999999
4367,634050247,CE,ELECTRONICS,MLC-TV_AND_MONITOR_MOUNTS,0.1271999999999999
4368,575352097,APP & SPORTS,APPAREL,MLC-DRESSES,0.126
4369,536703746,CE,ELECTRONICS,MLC-ELECTRIC_JUGS,0.1268
4370,591886181,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-ELECTRIC_DEMOLITION_HAMMERS,0.1253999999999999
4371,529128774,CE,ELECTRONICS,MLC-STEAM_CLEANERS,0.1258
4372,586528509,CPG,PERSONAL HYGIENE,MLC-ADULT_DIAPERS,0.1251999999999999
4373,569077232,CE,MOBILE,MLC-CELLPHONES,0.1256
4374,538391685,BEAUTY & HEALTH,BEAUTY EQUIPMENT,MLC-OTOSCOPES,0.1248
4375,612393315,CE,COMPUTERS,MLC-COMPUTER_MONITORS,0.125
4376,616444407,CPG,PERSONAL HYGIENE,MLC-DEODORANTS,0.1243999999999999
4377,905139884,CE,MOBILE,MLC-SMARTWATCHES,0.1248
4378,536933762,CPG,CLEANING,MLC-KITCHEN_PAPER_TOWELS,0.1241999999999999
4379,616650659,BEAUTY & HEALTH,BEAUTY EQUIPMENT,MLC-ULTRASONIC_CAVITATION_MACHINES,0.124
4380,519320169,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-ELECTRIC_BRUSH_CUTTERS_AND_STRING_TRIMMERS,0.1238
4381,575899025,CE,MOBILE,MLC-CELLPHONES,0.1236
4382,518438376,APP & SPORTS,FOOTWEAR,MLC-BOOTS_AND_BOOTIES,0.1231999999999999
4383,611219760,CE,MOBILE,MLC-CELLPHONES,0.1233999999999999
4384,575361631,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-HAND_TRUCKS,0.12300000000000001
4385,611219811,CE,MOBILE,MLC-CELLPHONES,0.1223999999999999
4386,554701890,HOME & INDUSTRY,HOME&DECOR,MLC-WALLPAPERS,0.1228
4387,901874078,CE,MOBILE,MLC-CELLPHONES,0.122
4388,916929658,HOME & INDUSTRY,SECURITY,MLC-SURVEILLANCE_CAMERAS,0.1226
4389,905289964,CE,COMPUTERS,MLC-NOTEBOOKS,0.1218
4390,585825210,HOME & INDUSTRY,HOME&DECOR,MLC-LED_STRIPS,0.1221999999999999
4391,610411202,CE,COMPUTERS,MLC-DESKTOP_COMPUTER_EXPANSION_CARDS,0.1216
4392,640764455,BEAUTY & HEALTH,PERSONAL CARE,MLC-HAND_AND_FOOT_CREAMS,0.1213999999999999
4393,491323313,HOME & INDUSTRY,HOME&DECOR,MLC-WARDROBES,0.1211999999999999
4394,572216090,CE,ELECTRONICS,MLC-PROJECTORS,0.121
4395,915678079,APP & SPORTS,SPORTS,MLC-SPORT_SHORTS,0.1208
4396,530801622,BEAUTY & HEALTH,PERSONAL CARE,MLC-PERFUMES,0.1206
4397,617285654,HOME & INDUSTRY,HOME&DECOR,MLC-WATER_PURIFIERS_AND_FILTERS,0.1203999999999999
4398,627373050,OTHERS,PET PRODUCTS,MLC-ANIMAL_AND_PET_PRODUCTS,0.1201999999999999
4399,509549843,HOME & INDUSTRY,HOME&DECOR,MLC-PILLOWS,0.12
4400,582052532,CE,ELECTRONICS,MLC-DEEP_FRYERS,0.1196
4401,907866927,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-WORKBENCHES,0.1198
4402,457079642,BEAUTY & HEALTH,PERSONAL CARE,MLC-PERFUMES,0.1193999999999999
4403,614177768,CE,ELECTRONICS,MLC-HAIR_CLIPPERS,0.1191999999999999
4404,581331877,BEAUTY & HEALTH,PHARMACEUTICS,MLC-HUMIDIFIERS_AND_VAPORIZERS,0.11900000000000001
4405,575349970,APP & SPORTS,SPORTS,MLC-AEROBIC_CRUNCH_MACHINES,0.1188
4406,632383659,HOME & INDUSTRY,HOME&DECOR,MLC-STOOLS,0.1186
4407,641020271,CE,MOBILE,MLC-CELLPHONES,0.1183999999999999
4408,527223954,CPG,FOODS,MLC-COFFEE_CAPSULES,0.11800000000000001
4409,614860439,CE,COMPUTERS,MLC-COMPUTER_MONITORS,0.1181999999999999
4410,523056157,APP & SPORTS,SUPLEMENTS,MLC-SUPPLEMENTS,0.1178
4411,633954834,CE,COMPUTERS,MLC-SPEAKERS,0.1176
4412,916516535,CPG,PERSONAL HYGIENE,MLC-BAR_SOAPS,0.1171999999999999
4413,922633228,CE,ELECTRONICS,MLC-GAME_CONSOLES,0.1173999999999999
4414,494228665,APP & SPORTS,SUPLEMENTS,MLC-SUPPLEMENTS,0.1168
4415,929884967,CE,MOBILE,MLC-CELLPHONES,0.1169999999999999
4416,589889064,HOME & INDUSTRY,HOME&DECOR,MLC-BLANKETS,0.1166
4417,516834497,ACC,AUTOPARTS,MLC-CAR_AIR_FRESHENERS,0.1161999999999999
4418,554435589,HOME & INDUSTRY,HOME&DECOR,MLC-FLOOD_LIGHTS,0.1163999999999999
4419,573209052,CE,ELECTRONICS,MLC-REFRIGERATORS,0.1159999999999999
4420,924929707,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-WELDING_MACHINES,0.1156
4421,598395829,CE,COMPUTERS,MLC-COMPUTER_MONITORS,0.1158
4422,920403573,HOME & INDUSTRY,HOME&DECOR,MLC-KITCHEN_SUPPLIES,0.1153999999999999
4423,912516134,CE,COMPUTERS,MLC-ALL_IN_ONE,0.1151999999999999
4424,575900942,APP & SPORTS,SPORTS,MLC-TENTS,0.1149999999999999
4425,901433109,HOME & INDUSTRY,HOME&DECOR,MLC-SOFA_AND_FUTON_COVERS,0.1148
4426,596923022,CE,COMPUTERS,MLC-HARD_DRIVES_AND_SSDS,0.1146
4427,581595237,HOME & INDUSTRY,HOME&DECOR,MLC-LIGHT_BULBS,0.1141999999999999
4428,519850783,CE,ELECTRONICS,MLC-AIR_CONDITIONERS,0.1143999999999999
4429,560669650,OTHERS,PET PRODUCTS,MLC-ANIMAL_CLIPPERS,0.1139999999999999
4430,570827439,HOME & INDUSTRY,HOME&DECOR,MLC-FOOD_STORAGE_CONTAINERS,0.1138
4431,902047834,CE,COMPUTERS,MLC-COMPUTER_MONITORS,0.1136
4432,562632884,HOME & INDUSTRY,HOME&DECOR,MLC-BEDDING,0.1133999999999999
4433,535819766,BEAUTY & HEALTH,PHARMACEUTICS,MLC-SURGICAL_AND_INDUSTRIAL_MASKS,0.1128
4434,579379090,HOME & INDUSTRY,SECURITY,MLC-SURVEILLANCE_CAMERAS,0.1131999999999999
4435,904147015,CE,MOBILE,MLC-SMARTWATCHES,0.1126
4436,642679082,HOME & INDUSTRY,HOME&DECOR,MLC-SIDE_TABLES,0.1129999999999999
4437,921047306,CE,ELECTRONICS,MLC-SMART_SPEAKERS,0.1121999999999999
4438,640767648,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-PLUNGE_ROUTERS,0.1124
4439,601140287,BEAUTY & HEALTH,BEAUTY EQUIPMENT,MLC-CURLING_IRONS,0.1119999999999999
4440,632372011,CE,MOBILE,MLC-CELLPHONES,0.1118
4441,478521946,APP & SPORTS,SPORTS,MLC-AIRSOFT_GUNS,0.1116
4442,497331638,CE,ELECTRONICS,MLC-WATER_HEATERS,0.1114
4443,542536924,HOME & INDUSTRY,HOME&DECOR,MLC-BATHROOM_SUPPLIES,0.1111999999999999
4444,523798272,CE,ELECTRONICS,MLC-HOME_APPLIANCES,0.1104
4445,531230104,HOME & INDUSTRY,HOME&DECOR,MLC-GARDEN_HOSES,0.1109999999999999
4446,555211226,CE,ELECTRONICS,MLC-WASHING_MACHINES,0.1101999999999999
4447,543526370,HOME & INDUSTRY,HOME&DECOR,MLC-WALL_AND_CEILING_LIGHTS,0.1108
4448,529122833,CE,ELECTRONICS,MLC-IRONS,0.1099999999999999
4449,596779546,HOME & INDUSTRY,HOME&DECOR,MLC-STOOLS,0.1106
4450,437706744,ACC,ACC TOOLS,MLC-CAR_SCANNERS,0.1098
4451,635996225,HOME & INDUSTRY,HOME&DECOR,MLC-DINING_CHAIRS,0.1096
4452,923609692,CE,COMPUTERS,MLC-COMPUTER_MONITORS,0.1094
4453,608914020,APP & SPORTS,SPORTS,MLC-CYCLING_SETS,0.1091999999999999
4454,435596410,BEAUTY & HEALTH,BEAUTY EQUIPMENT,MLC-MEDICAL_EQUIPMENT,0.1089999999999999
4455,567138604,APP & SPORTS,SPORTS,MLC-BICYCLE_WALL_MOUNT_RACKS,0.1088
4456,538407177,BEAUTY & HEALTH,BEAUTY EQUIPMENT,MLC-BLOOD_GLUCOSE_METERS,0.1086
4457,552725324,OTHERS,PET PRODUCTS,MLC-CAT_LITTER_BOXES,0.1084
4458,632403115,APP & SPORTS,SPORTS,MLC-HOVERBOARDS,0.1081999999999999
4459,581770647,HOME & INDUSTRY,HOME&DECOR,MLC-WINE_CELLARS,0.1079999999999999
4460,630758793,CE,COMPUTERS,MLC-COMPUTER_MONITORS,0.1076
4461,621754208,HOME & INDUSTRY,HOME&DECOR,MLC-INDOOR_CURTAINS_AND_BLINDS,0.1078
4462,580368033,APP & SPORTS,APPAREL,MLC-T_SHIRTS,0.1074
4463,903180344,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-WELDING_MACHINES,0.1071999999999999
4464,626955498,CE,MOBILE,MLC-PORTABLE_CELLPHONE_CHARGERS,0.1068
4465,479307084,HOME & INDUSTRY,INDUSTRY,MLC-INDUSTRIAL_AND_COMMERCIAL_EQUIPMENT,0.1069999999999999
4466,641393354,BEAUTY & HEALTH,BEAUTY EQUIPMENT,MLC-BLOOD_GLUCOSE_METERS,0.1066
4467,527226591,CPG,CLEANING,MLC-LAUNDRY_DETERGENTS,0.1064
4468,464904922,HOME & INDUSTRY,SECURITY,MLC-SURVEILLANCE_CAMERAS,0.1061999999999999
4469,601096213,BEAUTY & HEALTH,BEAUTY EQUIPMENT,MLC-HEMOSTATS,0.1059999999999999
4470,561246547,HOME & INDUSTRY,HOME&DECOR,MLC-LED_STRIPS,0.1058
4471,530295725,CE,ELECTRONICS,MLC-IRONS,0.1056
4472,553227427,HOME & INDUSTRY,HOME&DECOR,MLC-SAFES,0.1054
4473,463638091,ACC,VEHICULAR MULTIMEDIA,MLC-VEHICLE_STEREOS,0.1051999999999999
4474,522447860,CE,ELECTRONICS,MLC-MIXERS,0.1049999999999999
4475,559577327,HOME & INDUSTRY,HOME&DECOR,MLC-CHRISTMAS_LIGHTS,0.1046
4476,559370541,CE,ELECTRONICS,MLC-HAIR_STRAIGHTENERS,0.1048
4477,533860719,APP & SPORTS,SPORTS,MLC-BICYCLE_ACCESSORIES_AND_SPARE_PARTS,0.1041999999999999
4478,912413116,CE,MOBILE,MLC-CELLPHONES,0.1044
4479,539189061,HOME & INDUSTRY,INDUSTRY,MLC-EXHIBITOR_REFRIGERATORS,0.1039999999999999
4480,587282352,ACC,AUTOPARTS,MLC-VEHICLE_MULTIMEDIA_SYSTEMS,0.1036
4481,523849791,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-COMBINED_TOOL_SETS,0.1038
4482,591319719,CPG,FOODS,MLC-COFFEE_CAPSULES,0.1031999999999999
4483,575024392,HOME & INDUSTRY,STATIONARY,MLC-PLANNERS_AND_PERSONAL_DIARIES,0.1034
4484,482456976,APP & SPORTS,SPORTS,MLC-CAMPING_STOVES,0.1028
4485,624248751,HOME & INDUSTRY,HOME&DECOR,MLC-FLOOD_LIGHTS,0.1029999999999999
4486,562080102,CE,ELECTRONICS,MLC-TV_REMOTE_CONTROLS,0.1026
4487,527237342,APP & SPORTS,SPORTS,MLC-AEROBICS_AND_FITNESS_EQUIPMENT,0.1021999999999999
4488,561278261,CE,ELECTRONICS,MLC-VR_HEADSETS,0.1024
4489,905958188,HOME & INDUSTRY,HOME&DECOR,MLC-BED_SHEETS,0.1019999999999999
4490,631076469,APP & SPORTS,FOOTWEAR,MLC-SNEAKERS,0.1018
4491,455658653,CE,COMPUTERS,MLC-ROUTERS_AND_WIRELESS_SYSTEMS,0.1016
4492,565770349,HOME & INDUSTRY,HOME&DECOR,MLC-DINING_TABLES,0.1014
4493,591922040,APP & SPORTS,SPORTS,MLC-HEADLAMPS,0.1011999999999999
4494,565285510,HOME & INDUSTRY,HOME&DECOR,MLC-SUNBATHING_CHAIRS,0.1009999999999999
4495,582451783,APP & SPORTS,APPAREL,MLC-JACKETS_AND_COATS,0.1008
4496,596048368,CE,MOBILE,MLC-TABLET_CASES,0.1006
4497,582069280,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-WRENCHES,0.1001999999999999
4498,563763341,CE,ELECTRONICS,MLC-IRONS,0.1004
4499,462386249,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-BENCH_POLISHERS,0.0999999999999999
4500,555222073,CE,ELECTRONICS,MLC-WASHING_MACHINES,0.0994
4501,574371817,HOME & INDUSTRY,HOME&DECOR,MLC-CUSHIONS,0.0998
4502,610170599,T & B,TOYS AND GAMES,MLC-COSTUMES,0.0991999999999999
4503,579968633,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-DRILL_BITS,0.0996
4504,591895129,APP & SPORTS,SPORTS,MLC-RESISTANCE_BANDS,0.0991999999999999
4505,461029930,CE,ELECTRONICS,MLC-HAIR_CLIPPERS,0.0988
4506,609885478,BEAUTY & HEALTH,BEAUTY EQUIPMENT,MLC-ANTI_DECUBITUS_MATTRESSES,0.0976
4507,569090575,CE,ELECTRONICS,MLC-GAME_CONSOLES,0.0986
4508,538872519,BEAUTY & HEALTH,PERSONAL CARE,MLC-SKIN_CARE_KITS,0.0974
4509,623192122,CE,COMPUTERS,MLC-PRINTER_INKS,0.0984
4510,576527389,HOME & INDUSTRY,HOME&DECOR,MLC-IRRIGATION_SPRINKLERS,0.0971999999999999
4511,900733126,CE,COMPUTERS,MLC-PENDRIVES,0.0981999999999999
4512,464689453,HOME & INDUSTRY,HOME&DECOR,MLC-LIGHT_BULBS,0.0969999999999999
4513,614170972,CE,ELECTRONICS,MLC-HAIR_CLIPPERS,0.0979999999999999
4514,624414656,APP & SPORTS,SUPLEMENTS,MLC-SUPPLEMENTS,0.0966
4515,910729965,CE,MOBILE,MLC-SMARTWATCHES,0.0978
4516,914342162,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-COMBUSTION_CHAINSAWS,0.0961999999999999
4517,616433343,CE,MOBILE,MLC-CELLPHONES,0.0968
4518,552174672,ACC,AUTOPARTS,MLC-FOG_LIGHTS,0.0959999999999999
4519,585790790,CE,COMPUTERS,MLC-3D_PRINTER_FILAMENTS,0.0964
4520,507089916,APP & SPORTS,SPORTS,MLC-TENTS,0.0951999999999999
4521,572224161,CE,ELECTRONICS,MLC-HAIR_STRAIGHTENERS,0.0958
4522,579737095,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-ELECTRIC_HAND_PLANERS,0.0949999999999999
4523,611221066,CE,MOBILE,MLC-CELLPHONES,0.0956
4524,610315737,HOME & INDUSTRY,STATIONARY,MLC-PACKAGING_ROLLS,0.0948
4525,609353002,CE,ELECTRONICS,MLC-VIDEO_GAMES,0.0956
4526,612537370,HOME & INDUSTRY,SECURITY,MLC-SURVEILLANCE_CAMERAS,0.0946
4527,641704342,CE,ELECTRONICS,MLC-TV_AND_MONITOR_MOUNTS,0.0941999999999999
